D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
234.57875441	0.00000000	36.84639419	0.00000000	-0.81491294	-0.57958339	0.00000000	0.59967178	0.80024606	0.00000000	162.26763978
234.57875441	0.00000000	227.75292042	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.74025240	-0.67232908	0.00000000	6.82583399
234.57875441	0.00000000	223.58776482	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.68946489	-0.72431911	0.00000000	10.99098959
234.57875441	0.00000000	229.45454944	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.75989054	-0.65005105	0.00000000	5.12420497
234.57875441	0.00000000	236.55739092	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.83443826	-0.55110144	0.00000000	1.97863651
234.57875441	0.00000000	66.30288424	0.00000000	-0.81491294	-0.57958339	0.00000000	0.91568283	0.40190168	0.00000000	168.27587017
234.57875441	0.00000000	193.74636614	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.23762429	-0.97135714	0.00000000	40.83238828
234.57875441	0.00000000	233.41809238	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.80300571	-0.59597134	0.00000000	1.16066203
234.57875441	0.00000000	260.25520901	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.98557145	-0.16925990	0.00000000	25.67645460
234.57875441	0.00000000	230.69666847	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.77380338	-0.63342587	0.00000000	3.88208594
234.57875441	0.00000000	242.11209695	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.88386441	-0.46774321	0.00000000	7.53334254
234.57875441	0.00000000	58.96321739	0.00000000	-0.81491294	-0.57958339	0.00000000	0.85683648	0.51558825	0.00000000	175.61553702
234.57875441	0.00000000	232.52336300	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.79360150	-0.60843788	0.00000000	2.05539141
234.57875441	0.00000000	228.00603726	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.74321533	-0.66905230	0.00000000	6.57271715
234.57875441	0.00000000	47.01020527	0.00000000	-0.81491294	-0.57958339	0.00000000	0.73147516	0.68186808	0.00000000	172.43145087
234.57875441	0.00000000	36.77115932	0.00000000	-0.81491294	-0.57958339	0.00000000	0.59862046	0.80103280	0.00000000	162.19240492
234.57875441	0.00000000	216.75150273	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.59834562	-0.80123812	0.00000000	17.82725168
234.57875441	0.00000000	229.98528357	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.76587932	-0.64298435	0.00000000	4.59347084
234.57875441	0.00000000	226.74400138	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.72829923	-0.68525924	0.00000000	7.83475303
234.57875441	0.00000000	223.90001088	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.69340196	-0.72055098	0.00000000	10.67874354
234.57875441	0.00000000	225.66105657	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.71521786	-0.69890157	0.00000000	8.91769784
234.57875441	0.00000000	91.25639213	0.00000000	-0.81491294	-0.57958339	0.00000000	0.99975959	-0.02192642	0.00000000	143.32236229
234.57875441	0.00000000	223.94321588	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.69394511	-0.72002790	0.00000000	10.63553853
234.57875441	0.00000000	227.57528145	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.73816436	-0.67462091	0.00000000	7.00347296
234.57875441	0.00000000	74.84692371	0.00000000	-0.81491294	-0.57958339	0.00000000	0.96523090	0.26139877	0.00000000	159.73183071
234.57875441	0.00000000	75.22544103	0.00000000	-0.81491294	-0.57958339	0.00000000	0.96693672	0.25501643	0.00000000	159.35331339
234.57875441	0.00000000	19.78893796	0.00000000	-0.81491294	-0.57958339	0.00000000	0.33855626	0.94094615	0.00000000	145.21018356
234.57875441	0.00000000	247.55549314	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.92424974	-0.38178844	0.00000000	12.97673872
234.57875441	0.00000000	52.03943049	0.00000000	-0.81491294	-0.57958339	0.00000000	0.78843426	0.61511903	0.00000000	177.46067609
234.57875441	0.00000000	248.97467738	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.93342195	-0.35878052	0.00000000	14.39592297
234.57875441	0.00000000	61.72458269	0.00000000	-0.81491294	-0.57958339	0.00000000	0.88068068	0.47371040	0.00000000	172.85417172
234.57875441	0.00000000	212.17299611	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.53247740	-0.84644422	0.00000000	22.40575830
234.57875441	0.00000000	236.41001948	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.83301800	-0.55324589	0.00000000	1.83126507
234.57875441	0.00000000	79.78844817	0.00000000	-0.81491294	-0.57958339	0.00000000	0.98415988	0.17728317	0.00000000	154.79030625
234.57875441	0.00000000	266.13133444	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.99772133	-0.06746966	0.00000000	31.55258003
234.57875441	0.00000000	189.14072555	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.15885988	-0.98730114	0.00000000	45.43802886
234.57875441	0.00000000	110.72860113	0.00000000	-0.81491294	-0.57958339	0.00000000	0.93526747	-0.35394176	0.00000000	123.85015328
234.57875441	0.00000000	52.10411706	0.00000000	-0.81491294	-0.57958339	0.00000000	0.78912822	0.61422850	0.00000000	177.52536266
234.57875441	0.00000000	254.93055588	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.96561142	-0.25998958	0.00000000	20.35180147
234.57875441	0.00000000	250.46560548	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.94244094	-0.33437266	0.00000000	15.88685107
234.57875441	0.00000000	246.15155171	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.91461811	-0.40431883	0.00000000	11.57279730
234.57875441	0.00000000	228.24143682	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.74595785	-0.66599316	0.00000000	6.33731759
234.57875441	0.00000000	252.87636057	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.95567162	-0.29443465	0.00000000	18.29760616
234.57875441	0.00000000	231.59755296	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.78366693	-0.62118125	0.00000000	2.98120145
234.57875441	0.00000000	256.41702099	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.97203081	-0.23485336	0.00000000	21.83826658
234.57875441	0.00000000	190.94650651	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.18989243	-0.98180490	0.00000000	43.63224790
234.57875441	0.00000000	245.66307609	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.91113789	-0.41210162	0.00000000	11.08432168
234.57875441	0.00000000	242.76433373	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.88913166	-0.45765149	0.00000000	8.18557932
234.57875441	0.00000000	233.80089776	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.80696957	-0.59059302	0.00000000	0.77785665
234.57875441	0.00000000	49.36313263	0.00000000	-0.81491294	-0.57958339	0.00000000	0.75885240	0.65126264	0.00000000	174.78437823
234.57875441	0.00000000	236.30135737	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.83196727	-0.55482472	0.00000000	1.72260296
234.57875441	0.00000000	244.42115646	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.90199201	-0.43175272	0.00000000	9.84240205
234.57875441	0.00000000	14.61617564	0.00000000	-0.81491294	-0.57958339	0.00000000	0.25234255	0.96763797	0.00000000	140.03742124
234.57875441	0.00000000	246.57634002	0.00000000	-0.81491294	-0.57958339	0.00000000	-0.91759055	-0.39752684	0.00000000	11.99758561
