D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
294.18581766	0.00000000	60.91000000	0.00000000	-0.91222156	0.40969725	0.00000000	0.87385709	0.48618287	0.00000000	126.72418235
294.18581766	0.00000000	267.04000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.99866583	-0.05163877	0.00000000	27.14581766
294.18581766	0.00000000	195.04000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.25949333	-0.96574490	0.00000000	99.14581766
294.18581766	0.00000000	128.56000000	0.00000000	-0.91222156	0.40969725	0.00000000	0.78195583	-0.62333384	0.00000000	165.62581766
294.18581766	0.00000000	243.53000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.89516787	-0.44572917	0.00000000	50.65581766
294.18581766	0.00000000	30.43000000	0.00000000	-0.91222156	0.40969725	0.00000000	0.50648531	0.86224859	0.00000000	96.24418235
294.18581766	0.00000000	324.82000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.57614704	0.81734606	0.00000000	30.63418234
294.18581766	0.00000000	238.59000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.85345985	-0.52115860	0.00000000	55.59581766
294.18581766	0.00000000	55.69000000	0.00000000	-0.91222156	0.40969725	0.00000000	0.82599993	0.56367022	0.00000000	121.50418235
294.18581766	0.00000000	190.98000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.19046633	-0.98169373	0.00000000	103.20581766
294.18581766	0.00000000	215.66000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.58297413	-0.81249072	0.00000000	78.52581766
294.18581766	0.00000000	23.17000000	0.00000000	-0.91222156	0.40969725	0.00000000	0.39346060	0.91934148	0.00000000	88.98418235
294.18581766	0.00000000	193.30000000	0.00000000	-0.91222156	0.40969725	0.00000000	-0.23004974	-0.97317887	0.00000000	100.88581766
294.18581766	0.00000000	3.72000000	0.00000000	-0.91222156	0.40969725	0.00000000	0.06488064	0.99789303	0.00000000	69.53418235
294.18581766	0.00000000	3.72000000	0.00000000	-0.91222156	0.40969725	0.00000000	0.06488064	0.99789303	0.00000000	69.53418235
