ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0616	195.03830776	8.85094052	195.03830776	2.38000000	-0.25637509	-0.95425236	-0.15386439	-0.25924098	-0.96491949	-0.04152689	6.47094052	41.87307123
W_TST_0617	195.03830776	8.85094052	195.03830776	5.92000000	-0.25637509	-0.95425236	-0.15386439	-0.25808104	-0.96060209	-0.10313975	2.93094052	8.59041234
W_TST_0618	195.03830776	8.85094052	195.03830776	50.77000000	-0.25637509	-0.95425236	-0.15386439	-0.16409462	-0.61077570	-0.77461345	41.91905948	1757.20754757
W_TST_0619	195.03830776	8.85094052	195.03830776	9.90000000	-0.25637509	-0.95425236	-0.15386439	-0.25560120	-0.95137186	-0.17192910	1.04905948	1.10052579
W_TST_0620	195.03830776	8.85094052	195.03830776	44.72000000	-0.25637509	-0.95425236	-0.15386439	-0.18436373	-0.68621925	-0.70364278	35.86905948	1286.58942788
W_TST_0621	195.03830776	8.85094052	195.03830776	0.01000000	-0.25637509	-0.95425236	-0.15386439	-0.25946480	-0.96575255	-0.00017453	8.84094052	78.16222930
W_TST_0622	195.03830776	8.85094052	195.03830776	27.00000000	-0.25637509	-0.95425236	-0.15386439	-0.23118483	-0.86049184	-0.45399050	18.14905948	329.38835996
W_TST_0623	195.03830776	8.85094052	195.03830776	58.07000000	-0.25637509	-0.95425236	-0.15386439	-0.13722647	-0.51076990	-0.84869488	49.21905948	2422.51581596
W_TST_0624	195.03830776	8.85094052	195.03830776	54.80000000	-0.25637509	-0.95425236	-0.15386439	-0.14956390	-0.55669099	-0.81714490	45.94905948	2111.31606697
W_TST_0625	195.03830776	8.85094052	195.03830776	28.40000000	-0.25637509	-0.95425236	-0.15386439	-0.22823784	-0.84952287	-0.47562421	19.54905948	382.16572650
W_TST_0626	195.03830776	8.85094052	195.03830776	24.06000000	-0.25637509	-0.95425236	-0.15386439	-0.23692225	-0.88184704	-0.40769308	15.20905948	231.31549022
W_TST_0627	195.03830776	8.85094052	195.03830776	59.26000000	-0.25637509	-0.95425236	-0.15386439	-0.13262364	-0.49363774	-0.85949564	50.40905948	2541.07327752
W_TST_0628	195.03830776	8.85094052	195.03830776	10.03000000	-0.25637509	-0.95425236	-0.15386439	-0.25549932	-0.95099267	-0.17416380	1.17905948	1.39018125
W_TST_0629	195.03830776	8.85094052	195.03830776	39.35000000	-0.25637509	-0.95425236	-0.15386439	-0.20064081	-0.74680408	-0.63405593	30.49905948	930.19262908
W_TST_0630	195.03830776	8.85094052	195.03830776	2.70000000	-0.25637509	-0.95425236	-0.15386439	-0.25917676	-0.96468046	-0.04710645	6.15094052	37.83406930
W_TST_0631	195.03830776	8.85094052	195.03830776	13.07000000	-0.25637509	-0.95425236	-0.15386439	-0.25274324	-0.94073427	-0.22614130	4.21905948	17.80046288
W_TST_0632	195.03830776	8.85094052	195.03830776	34.56000000	-0.25637509	-0.95425236	-0.15386439	-0.21367772	-0.79532872	-0.56726895	25.70905948	660.95573928
W_TST_0633	195.03830776	8.85094052	195.03830776	1.07000000	-0.25637509	-0.95425236	-0.15386439	-0.25941956	-0.96558416	-0.01867394	7.78094052	60.54303540
W_TST_0634	195.03830776	8.85094052	195.03830776	25.13000000	-0.25637509	-0.95425236	-0.15386439	-0.23490557	-0.87434077	-0.42467352	16.27905948	265.00777751
W_TST_0635	195.03830776	8.85094052	195.03830776	10.76000000	-0.25637509	-0.95425236	-0.15386439	-0.25490285	-0.94877254	-0.18669550	1.90905948	3.64450809
W_TST_0636	195.03830776	8.85094052	195.03830776	20.04000000	-0.25637509	-0.95425236	-0.15386439	-0.24375515	-0.90727974	-0.34267609	11.18905948	125.19505202
W_TST_0637	195.03830776	8.85094052	195.03830776	8.14000000	-0.25637509	-0.95425236	-0.15386439	-0.25685071	-0.95602266	-0.14159236	0.71094052	0.50543642
W_TST_0638	195.03830776	8.85094052	195.03830776	33.32000000	-0.25637509	-0.95425236	-0.15386439	-0.21681285	-0.80699797	-0.54931454	24.46905948	598.73487177
W_TST_0639	195.03830776	8.85094052	195.03830776	23.92000000	-0.25637509	-0.95425236	-0.15386439	-0.23718001	-0.88280647	-0.40546070	15.06905948	227.07655357
W_TST_0640	195.03830776	8.85094052	195.03830776	17.82000000	-0.25637509	-0.95425236	-0.15386439	-0.24701636	-0.91941829	-0.30602764	8.96905948	80.44402793
W_TST_0641	195.03830776	8.85094052	195.03830776	29.38000000	-0.25637509	-0.95425236	-0.15386439	-0.22609377	-0.84154241	-0.49059961	20.52905948	421.44228308
