D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
240.98406774	0.00000000	115.81862391	0.00000000	-0.87448486	-0.48505281	0.00000000	0.90017725	-0.43552372	0.00000000	125.16544383
240.98406774	0.00000000	250.68459268	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.94371204	-0.33076818	0.00000000	9.70052494
240.98406774	0.00000000	225.19752994	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.70954036	-0.70466480	0.00000000	15.78653780
240.98406774	0.00000000	74.17319761	0.00000000	-0.87448486	-0.48505281	0.00000000	0.96209052	0.27273033	0.00000000	166.81087013
240.98406774	0.00000000	248.23825132	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.92873355	-0.37074789	0.00000000	7.25418358
240.98406774	0.00000000	71.85728569	0.00000000	-0.87448486	-0.48505281	0.00000000	0.95028386	0.31138496	0.00000000	169.12678205
240.98406774	0.00000000	268.37031399	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.99959551	-0.02843955	0.00000000	27.38624625
240.98406774	0.00000000	261.97039113	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.99019602	-0.13968483	0.00000000	20.98632339
240.98406774	0.00000000	238.35808127	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.85134335	-0.52460891	0.00000000	2.62598647
240.98406774	0.00000000	241.23679663	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.87661589	-0.48119079	0.00000000	0.25272889
240.98406774	0.00000000	225.23817272	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.71004003	-0.70416131	0.00000000	15.74589502
240.98406774	0.00000000	281.27288400	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.98070728	0.19548203	0.00000000	40.28881626
240.98406774	0.00000000	244.31131754	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.90116266	-0.43348109	0.00000000	3.32724980
240.98406774	0.00000000	241.29587524	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.87711159	-0.48028664	0.00000000	0.31180750
240.98406774	0.00000000	66.96555278	0.00000000	-0.87448486	-0.48505281	0.00000000	0.92026977	0.39128448	0.00000000	174.01851496
240.98406774	0.00000000	234.63622099	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.81549384	-0.57876575	0.00000000	6.34784675
240.98406774	0.00000000	293.43714006	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.91749700	0.39774271	0.00000000	52.45307232
240.98406774	0.00000000	242.74300775	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.88896126	-0.45798241	0.00000000	1.75894001
240.98406774	0.00000000	260.96385039	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.98758944	-0.15705760	0.00000000	19.97978265
240.98406774	0.00000000	237.78849121	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.84608611	-0.53304624	0.00000000	3.19557653
240.98406774	0.00000000	235.41310725	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.82326625	-0.56765543	0.00000000	5.57096049
240.98406774	0.00000000	252.40472803	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.95321562	-0.30229123	0.00000000	11.42066029
240.98406774	0.00000000	274.59146313	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.99679082	0.08005041	0.00000000	33.60739539
240.98406774	0.00000000	239.81452669	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.86440231	-0.50280080	0.00000000	1.16954105
240.98406774	0.00000000	250.37348470	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.94190211	-0.33588750	0.00000000	9.38941696
240.98406774	0.00000000	251.28447114	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.94712335	-0.32086970	0.00000000	10.30040340
240.98406774	0.00000000	247.09439088	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.92114731	-0.38921413	0.00000000	6.11032314
240.98406774	0.00000000	198.90984046	0.00000000	-0.87448486	-0.48505281	0.00000000	-0.32407990	-0.94602971	0.00000000	42.07422729
