D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
245.13166884	0.00000000	42.06373532	0.00000000	-0.90727659	-0.42053440	0.00000000	0.66995686	0.74240003	0.00000000	156.93206649
245.13166884	0.00000000	209.94498229	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.49916818	-0.86650512	0.00000000	35.18668655
245.13166884	0.00000000	217.19208836	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.60448912	-0.79661340	0.00000000	27.93958048
245.13166884	0.00000000	257.17814378	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.97506477	-0.22192046	0.00000000	12.04647494
245.13166884	0.00000000	212.74540670	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.54090704	-0.84108238	0.00000000	32.38626214
245.13166884	0.00000000	223.52128069	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.68862395	-0.72511865	0.00000000	21.61038815
245.13166884	0.00000000	255.62355977	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.96868534	-0.24829159	0.00000000	10.49189093
245.13166884	0.00000000	67.95566048	0.00000000	-0.90727659	-0.42053440	0.00000000	0.92689368	0.37532400	0.00000000	177.17600836
245.13166884	0.00000000	220.43361624	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.64856659	-0.76115792	0.00000000	24.69805260
245.13166884	0.00000000	227.31279255	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.73506599	-0.67799557	0.00000000	17.81887629
245.13166884	0.00000000	219.06144148	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.63015341	-0.77647066	0.00000000	26.07022736
245.13166884	0.00000000	62.85571229	0.00000000	-0.90727659	-0.42053440	0.00000000	0.88986042	0.45623288	0.00000000	177.72404346
245.13166884	0.00000000	191.74605969	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.20357442	-0.97905947	0.00000000	53.38560915
245.13166884	0.00000000	330.83991945	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.48725135	0.87326177	0.00000000	85.70825061
245.13166884	0.00000000	358.82966430	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.02042479	0.99979139	0.00000000	113.69799546
245.13166884	0.00000000	223.40381614	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.68713590	-0.72652891	0.00000000	21.72785270
245.13166884	0.00000000	228.13719191	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.74474489	-0.66734927	0.00000000	16.99447693
245.13166884	0.00000000	344.00266000	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.27559273	0.96127449	0.00000000	98.87099116
245.13166884	0.00000000	347.01348669	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.22472169	0.97442299	0.00000000	101.88181785
245.13166884	0.00000000	228.42238495	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.74805742	-0.66363400	0.00000000	16.70928389
245.13166884	0.00000000	343.10863504	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.29055799	0.95685738	0.00000000	97.97696620
245.13166884	0.00000000	141.70751345	0.00000000	-0.90727659	-0.42053440	0.00000000	0.61967612	-0.78485764	0.00000000	103.42415539
245.13166884	0.00000000	67.01132895	0.00000000	-0.90727659	-0.42053440	0.00000000	0.92058209	0.39054911	0.00000000	178.12033989
245.13166884	0.00000000	234.51793676	0.00000000	-0.90727659	-0.42053440	0.00000000	-0.81429727	-0.58044806	0.00000000	10.61373208
245.13166884	0.00000000	71.51110059	0.00000000	-0.90727659	-0.42053440	0.00000000	0.94838511	0.31712092	0.00000000	173.62056825
