ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0310	241.98658958	0.00000000	235.73023746	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.82639558	-0.56309000	0.00000000	6.25635212
W_TST_0309	241.98658958	0.00000000	235.63624757	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.82547075	-0.56444489	0.00000000	6.35034201
W_TST_0308	241.98658958	0.00000000	238.48234950	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.85247916	-0.52276120	0.00000000	3.50424008
W_TST_0307	241.98658958	0.00000000	234.74378250	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.81657892	-0.57723381	0.00000000	7.24280708
W_TST_0306	241.98658958	0.00000000	240.42435768	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.86970484	-0.49357218	0.00000000	1.56223190
W_TST_0305	241.98658958	0.00000000	244.76345456	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.90455529	-0.42635634	0.00000000	2.77686497
W_TST_0304	241.98658958	0.00000000	243.44931369	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.89453929	-0.44698934	0.00000000	1.46272410
W_TST_0303	241.98658958	0.00000000	244.59802479	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.90332051	-0.42896627	0.00000000	2.61143521
W_TST_0302	241.98658958	0.00000000	249.94996295	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.93939357	-0.34284066	0.00000000	7.96337337
W_TST_0301	241.98658958	0.00000000	249.17648933	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.93467988	-0.35549053	0.00000000	7.18989975
W_TST_0300	241.98658958	0.00000000	246.05405612	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.91392879	-0.40587457	0.00000000	4.06746654
W_TST_0299	241.98658958	0.00000000	242.42145023	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.88637696	-0.46296423	0.00000000	0.43486065
W_TST_0298	241.98658958	0.00000000	239.32470932	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.86007237	-0.51017205	0.00000000	2.66188027
W_TST_0297	241.98658958	0.00000000	237.04985259	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.83914414	-0.54390911	0.00000000	4.93673699
W_TST_0296	241.98658958	0.00000000	247.12564120	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.92135946	-0.38871166	0.00000000	5.13905162
W_TST_0295	241.98658958	0.00000000	241.50140258	0.00000000	-0.88283769	-0.46967821	0.00000000	-0.87882879	-0.47713725	0.00000000	0.48518701
