ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0306	242.21862080	0.00000000	240.42435768	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.86970484	-0.49357218	0.00000000	1.79426312	3.21938016
W_TST_0307	242.21862080	0.00000000	234.74378250	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.81657892	-0.57723381	0.00000000	7.47483831	55.87320772
W_TST_0308	242.21862080	0.00000000	238.48234950	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.85247916	-0.52276120	0.00000000	3.73627130	13.95972324
W_TST_0309	242.21862080	0.00000000	235.63624757	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.82547075	-0.56444489	0.00000000	6.58237323	43.32763739
W_TST_0310	242.21862080	0.00000000	235.73023746	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.82639558	-0.56309000	0.00000000	6.48838335	42.09911845
W_TST_0311	242.21862080	0.00000000	239.27740926	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.85965091	-0.51088190	0.00000000	2.94121154	8.65072534
W_TST_0312	242.21862080	0.00000000	237.10877733	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.83970307	-0.54304582	0.00000000	5.10984347	26.11050032
W_TST_0313	242.21862080	0.00000000	236.52908277	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.83416587	-0.55151364	0.00000000	5.68953803	32.37084300
W_TST_0314	242.21862080	0.00000000	242.05815158	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.88342362	-0.46857519	0.00000000	0.16046923	0.02575037
W_TST_0315	242.21862080	0.00000000	244.80708426	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.90487969	-0.42566741	0.00000000	2.58846346	6.70014306
W_TST_0316	242.21862080	0.00000000	253.61455748	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.95938568	-0.28209771	0.00000000	11.39593668	129.86737280
W_TST_0317	242.21862080	0.00000000	251.47940413	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.94820953	-0.31764553	0.00000000	9.26078333	85.76210780
W_TST_0318	242.21862080	0.00000000	249.63568024	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.93749888	-0.34798830	0.00000000	7.41705944	55.01277067
W_TST_0319	242.21862080	0.00000000	248.31234884	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.92921224	-0.36954649	0.00000000	6.09372803	37.13352132
W_TST_0320	242.21862080	0.00000000	251.28011375	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.94709894	-0.32094173	0.00000000	9.06149295	82.11065439
W_TST_0321	242.21862080	0.00000000	248.05925608	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.92757078	-0.37364749	0.00000000	5.84063528	34.11302047
W_TST_0322	242.21862080	0.00000000	241.42885944	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.87822398	-0.47824956	0.00000000	0.78976137	0.62372302
W_TST_0323	242.21862080	0.00000000	240.50205357	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.87037334	-0.49239236	0.00000000	1.71656723	2.94660306
W_TST_0324	242.21862080	0.00000000	238.62247560	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.85375511	-0.52067477	0.00000000	3.59614520	12.93226032
W_TST_0325	242.21862080	0.00000000	243.49311632	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.89488075	-0.44630533	0.00000000	1.27449552	1.62433882
W_TST_0326	242.21862080	0.00000000	241.28484118	0.00000000	-0.88473250	-0.46609913	0.00000000	-0.87701908	-0.48045555	0.00000000	0.93377962	0.87194438
